order_id;product_id;product_id_valid;product_name;category;supplier_name;quantity;unit_price;total_amount_corrected;currency;order_date;delivery_date;country;city;postal_code;order_status;payment_method;warehouse_code;lead_time_days;discount_pct;customer_email;customer_rating
ORD-000218;PRD-0026;t;Coffee Maker 12cup;Personal Care;Global Cargo Ltda;47300;131259;62085507;COP;24/09/2022;28/09/2022;Mexico;Guadalajara;;In Transit;Bank Transfer;WH-MED-02;1600;3100;;370
ORD-000219;PRD-0049;t;Office Chair Ergonomic;Industrial;Andean Freight Co.;49700;192077;95462269;USD;26/03/2024;4/04/2024;Colombia;MedellÃ­n;;In Transit;Cash;WH-LIM-04;2700;2070;john.d@gmail.com;160
ORD-000220;PRD-0044;t;Protein Powder 2kg;Industrial;Global Cargo Ltda;25800;133989;34569162;BRL;24/12/2024;30/12/2024;Brasil;BrasÃ­lia;;Returned;PayPal;WH-BOG-01;2400;1480;carlos.r@outlook.com;300
ORD-000221;PRD-0039;t;Office Chair Ergonomic;Electronics;Pacific Trade Sas;14100;229734;32392494;BRL;25/03/2022;4/04/2022;Colombia;Cali;;Delivered;PayPal;WH-CAL-03;600;470;john.d@yahoo.com;190
ORD-000222;PRD-0045;t;Wireless Headset;Apparel;Andean Freight Co.;23700;55720;13205640;MXN;1/08/2024;23/08/2024;Peru;Lima;;Cancelled;PayPal;WH-LIM-04;3700;2250;luis.p@outlook.com;290
ORD-000223;PRD-0040;t;Industrial Drill;Food & Beverage;Fastship Colombia;6400;142901;9145664;BRL;16/04/2024;13/06/2024;Brasil;BrasÃ­lia;;Pending;PayPal;WH-LIM-04;1100;1150;ana.m@yahoo.com;270
ORD-000224;PRD-0002;t;Bluetooth Speaker;Electronics;Logistics Pro S.A.;4700;197575;9286025;COP;27/11/2022;13/12/2022;Mexico;Guadalajara;;Delivered;PayPal;WH-LIM-04;3000;2420;maria.g@yahoo.com;300
ORD-000225;PRD-0034;t;Protein Powder 2kg;Industrial;Pacific Trade Sas;1300;203010;2639130;USD;15/01/2024;25/02/2024;Peru;Lima;;Returned;Credit Card;WH-CAL-03;3100;2570;ana.m@yahoo.com;230
ORD-000226;PRD-0015;t;Wireless Headset;Apparel;Logistics Pro S.A.;11700;156787;18344079;MXN;31/12/2024;6/01/2025;Chile;Santiago;;In Transit;PayPal;WH-CAL-03;1300;3620;maria.g@yahoo.com;140
ORD-000227;PRD_0045;f;Office Chair Ergonomic;Apparel;Andean Freight Co.;25900;110939;28733201;BRL;2/01/2022;20/01/2022;Mexico;Guadalajara;;Pending;Bank Transfer;WH-SCL-05;1200;3900;carlos.r@company.co;240
ORD-000228;PRD-0013;t;Office Chair Ergonomic;Food & Beverage;Global Cargo Ltda;9900;152726;15119874;BRL;3/05/2024;2/07/2024;Brasil;Rio de Janeiro;;Pending;PayPal;WH-BOG-01;2700;3900;;220
ORD-000229;PRD-0025;t;Industrial Drill;Personal Care;Logistics Pro S.A.;30400;165025;50167600;BRL;27/05/2023;21/06/2023;Colombia;MedellÃ­n;;Pending;Bank Transfer;WH-LIM-04;3800;350;sofia.v@outlook.com;160
ORD-000230;PRD-0045;t;Mechanical Keyboard;Industrial;Global Cargo Ltda;36100;35497;12814417;BRL;9/04/2022;12/05/2022;Chile;Santiago;;Pending;PayPal;WH-BOG-01;3600;3190;ana.m@yahoo.com;210
ORD-000231;PRD-0048;t;Wireless Headset;Electronics;Andean Freight Co.;20000;132305;26461000;COP;31/10/2023;13/11/2023;Chile;Santiago;;Delivered;Credit Card;WH-BOG-01;1500;650;maria.g@outlook.com;300
ORD-000232;PRD-0025;t;Laptop Pro 15;Industrial;Global Cargo Ltda;41800;144787;60520966;COP;9/04/2022;27/09/2022;Peru;Lima;;Pending;PayPal;WH-488;700;3350;john.d@yahoo.com;260
ORD-000233;PRD-0018;t;Mechanical Keyboard;Apparel;Unknown;2000;165408;3308160;COP;5/08/2024;;Mexico;Ciudad de MÃ©xico;;In Transit;Cash;WH-CAL-03;-1000;140;carlos.r@company.co;140
ORD-000234;PRD-0027;t;Office Chair Ergonomic;Personal Care;Logistics Pro S.A.;33700;24551;8273687;COP;15/09/2022;25/09/2022;Colombia;Cali;;Delivered;Cash;WH-CAL-03;3800;3530;ana.m@outlook.com;110
ORD-000235;PRD-0004;t;Safety Gloves L;Electronics;Andean Freight Co.;24800;242710;60192080;BRL;23/06/2023;11/07/2023;Brasil;SÃ£o Paulo;;Cancelled;PayPal;WH-CAL-03;2400;2170;carlos.r@gmail.com;220
ORD-000236;PRD-0006;t;Solar Panel 250W;Personal Care;Fastship Colombia;40000;200165;80066000;COP;2/06/2024;;Mexico;Monterrey;;Returned;Bank Transfer;WH-LIM-04;2700;540;;470
ORD-000237;PRD-0004;t;Running Shoes M;Apparel;Andean Freight Co.;49400;181632;89726208;COP;27/06/2024;18/07/2024;Colombia;Cali;;Cancelled;PayPal;WH-SCL-05;2200;160;sofia.v@company.co;450
ORD-000238;PRD-0034;t;Office Chair Ergonomic;Food & Beverage;Andean Freight Co.;44300;226230;100219890;MXN;1/01/2024;22/02/2024;Chile;ConcepciÃ³n;;Cancelled;PayPal;WH-LIM-04;4200;470;sofia.v@company.co;360
ORD-000239;PRD-0034;t;Laptop Pro 15;Industrial;Unknown;5100;114427;5835777;MXN;23/12/2023;21/01/2024;Peru;Cusco;;In Transit;Cash;WH-MED-02;2200;3220;john.d@gmail.com;350
ORD-000240;PRD-0013;t;Coffee Maker 12cup;Industrial;Fastship Colombia;35900;44888;16114792;USD;5/07/2022;17/08/2022;Mexico;Monterrey;;Cancelled;Cash;WH-CAL-03;300;3970;;300
ORD-000241;prd-0012;f;Protein Powder 2kg;Personal Care;Pacific Trade Sas;38300;200530;76802990;COP;18/10/2023;2/12/2023;Mexico;Monterrey;;Returned;Cash;WH-MED-02;4200;900;ana.m@company.co;170
ORD-000242;PRD-0004;t;Industrial Drill;Food & Beverage;Pacific Trade Sas;36600;33773;12360918;MXN;16/09/2023;12/11/2023;Mexico;Monterrey;;Returned;Cash;WH-BOG-01;1100;2410;maria.g@gmail.com;140
ORD-000243;PRD-0044;t;Running Shoes M;Food & Beverage;Fastship Colombia;20600;20851;4295306;MXN;11/02/2022;19/03/2022;Brasil;Brasil;;Pending;Credit Card;WH-CAL-03;1300;2140;sofia.v@yahoo.com;380
ORD-000244;PRD-0010;t;Protein Powder 2kg;Personal Care;Logistics Pro S.A.;9300;48693;4528449;MXN;20/07/2024;14/08/2024;Chile;Santiago;;In Transit;Credit Card;WH-LIM-04;3800;2650;luis.p@company.co;150
ORD-000245;PRD-0041;t;Running Shoes M;Industrial;Pacific Trade Sas;35100;236722;83089422;COP;5/10/2023;9/10/2023;Mexico;Monterrey;;In Transit;PayPal;WH-MED-02;300;3800;carlos.r@yahoo.com;120
ORD-000246;PRD-0008;t;Coffee Maker 12cup;Food & Beverage;Fastship Colombia;12700;170259;21622893;MXN;24/02/2023;24/04/2023;Colombia;MedellÃ­n;;In Transit;PayPal;Unknown;2900;280;ana.m@gmail.com;200
ORD-000247;PRD-0026;t;Coffee Maker 12cup;Electronics;Fastship Colombia;1900;208357;3958783;USD;11/05/2023;28/06/2023;Chile;ConcepciÃ³n;;In Transit;Cash;Unknown;1700;800;maria.g@outlook.com;230
ORD-000248;P-123;f;Office Chair Ergonomic;Apparel;Logistics Pro S.A.;25900;10088;2612792;COP;13/01/2022;7/03/2022;Colombia;Cali;;Returned;PayPal;WH-CAL-03;1600;1380;maria.g@company.co;350
ORD-000249;PRD-0017;t;Wireless Headset;Apparel;Andean Freight Co.;43100;220964;95235484;BRL;7/08/2024;;Chile;Santiago;;Returned;PayPal;WH-LIM-04;2600;2610;luis.p@company.co;160
ORD-000250;PRD-0012;t;Protein Powder 2kg;Apparel;Pacific Trade Sas;7800;33073;2579694;USD;18/07/2022;19/07/2022;Colombia;MedellÃ­n;;In Transit;Credit Card;WH-SCL-05;2200;410;maria.g@yahoo.com;160
ORD-000251;PRD-0018;t;Mechanical Keyboard;Apparel;Logistics Pro S.A.;1100;110514;1215654;USD;4/10/2024;30/11/2024;Brasil;Calle 640;;Delivered;Bank Transfer;WH-BOG-01;3200;2040;john.d@yahoo.com;110
ORD-000252;PRD-0042;t;Safety Gloves L;Food & Beverage;Global Cargo Ltda;44700;5293;2365971;BRL;6/03/2024;;Peru;Cusco;;Cancelled;Bank Transfer;WH-SCL-05;600;340;luis.p@gmail.com;300
ORD-000253;PRD-0012;t;Industrial Drill;Electronics;Unknown;25900;156719;40590221;BRL;9/11/2023;17/11/2023;Mexico;Monterrey;;Delivered;Unknown;WH-BOG-01;4100;790;maria.g@company.co;120
ORD-000254;PRD-0000;t;Safety Gloves L;Apparel;Logistics Pro S.A.;20300;126910;25762730;MXN;9/05/2023;22/06/2023;Mexico;Calle 506;;Cancelled;PayPal;WH-861;2400;3840;john.d@company.co;220
ORD-000255;PRD-0048;t;Safety Gloves L;Industrial;Andean Freight Co.;38500;197172;75911220;COP;29/03/2024;21/05/2024;Mexico;Ciudad de MÃ©xico;;Unknown;Cash;WH-LIM-04;3600;2430;maria.g@company.co;130
ORD-000256;PRD-0019;t;Wireless Headset;Industrial;Fastship Colombia;30700;201878;61976546;BRL;10/05/2022;;Mexico;Monterrey;;Pending;PayPal;WH-SCL-05;900;2290;luis.p@yahoo.com;460
ORD-000257;PRD-0025;t;Wireless Headset;Personal Care;Global Cargo Ltda;36500;62023;22638395;BRL;27/10/2022;28/11/2022;Chile;ConcepciÃ³n;;Returned;Credit Card;WH-SCL-05;2800;1190;carlos.r@company.co;160
ORD-000258;PRD-0039;t;Protein Powder 2kg;Food & Beverage;Global Cargo Ltda;44500;208035;92575575;USD;26/10/2023;19/12/2023;Brasil;BrasÃ­lia;;Returned;Bank Transfer;WH-MED-02;1600;1430;carlos.r@company.co;420
ORD-000259;PRD-0006;t;Safety Gloves L;Food & Beverage;Pacific Trade Sas;2200;217686;4789092;BRL;2/09/2022;2/11/2022;Peru;Lima;;In Transit;Credit Card;WH-CAL-03;2600;3660;luis.p@outlook.com;340
ORD-000260;PRD-0017;t;Running Shoes M;Unknown;Pacific Trade Sas;5500;142767;7852185;COP;14/09/2023;25/10/2023;Brasil;SÃ£o Paulo;;In Transit;Bank Transfer;WH-CAL-03;1100;2390;maria.g@gmail.com;350
ORD-000261;PRD-0001;t;Coffee Maker 12cup;Electronics;Andean Freight Co.;19100;192726;36810666;MXN;24/07/2024;14/09/2024;Colombia;MedellÃ­n;;In Transit;Cash;WH-LIM-04;1400;120;ana.m@yahoo.com;130
ORD-000262;PRD-0019;t;Mechanical Keyboard;Unknown;Fastship Colombia;28900;122388;35370132;USD;10/08/2023;9/09/2023;Mexico;Guadalajara;;Pending;Cash;WH-CAL-03;1900;3560;ana.m@gmail.com;240
ORD-000263;PRD-0044;t;Wireless Headset;Apparel;Fastship Colombia;42300;28414;12019122;USD;1/09/2022;;Brasil;Rio de Janeiro;;Returned;PayPal;WH-LIM-04;1500;3340;carlos.r@gmail.com;220
ORD-000264;PRD-0014;t;Solar Panel 250W;Electronics;Fastship Colombia;3500;89700;3139500;MXN;4/12/2023;1/01/2024;Peru;Cusco;;Cancelled;PayPal;WH-LIM-04;3500;2350;sofia.v@company.co;400
ORD-000265;PRD-0005;t;Office Chair Ergonomic;Personal Care;Global Cargo Ltda;500;203420;1017100;BRL;4/10/2022;28/11/2022;Chile;ConcepciÃ³n;;Cancelled;Credit Card;WH-SCL-05;2500;2120;luis.p@company.co;310
ORD-000266;PRD-0022;t;LED Strip 5m;Electronics;Pacific Trade Sas;1100;136099;1497089;BRL;14/05/2024;10/07/2024;Peru;Lima;;Delivered;Unknown;WH-MED-02;2400;3880;carlos.r@gmail.com;380
ORD-000267;PRD-0016;t;Bluetooth Speaker;Personal Care;Fastship Colombia;39600;116395;46092420;MXN;1/11/2023;2/12/2023;Peru;Cusco;;Returned;Bank Transfer;WH-LIM-04;4000;1070;luis.p@yahoo.com;330
ORD-000268;PRD-0022;t;Solar Panel 250W;Apparel;Fastship Colombia;36500;145646;53160790;MXN;21/05/2023;14/07/2023;Peru;Arequipa;;Returned;Cash;WH-CAL-03;3600;2040;ana.m@company.co;300
ORD-000269;PRD-0028;t;LED Strip 5m;Industrial;Logistics Pro S.A.;14300;24425;3492775;USD;3/05/2022;;Brasil;SÃ£o Paulo;;Returned;Cash;WH-SCL-05;1100;810;carlos.r@outlook.com;260
ORD-000270;PRD-0012;t;Safety Gloves L;Electronics;Pacific Trade Sas;21000;96427;20249670;MXN;25/02/2023;17/04/2023;Brasil;BrasÃ­lia;;Pending;Credit Card;WH-LIM-04;1400;1000;luis.p@company.co;360
ORD-000271;PRD-0002;t;Running Shoes M;Unknown;Andean Freight Co.;13400;161430;21631620;USD;21/02/2024;27/02/2024;Colombia;Cali;;Delivered;Cash;WH-LIM-04;1500;270;luis.p@yahoo.com;170
ORD-000272;PRD-0048;t;Running Shoes M;Personal Care;Logistics Pro S.A.;31000;6457;2001670;COP;10/06/2024;7/09/2024;Mexico;Guadalajara;;In Transit;Cash;WH-LIM-04;900;3790;john.d@outlook.com;360
ORD-000273;PRD-0023;t;Solar Panel 250W;Apparel;Global Cargo Ltda;7500;127622;9571650;BRL;6/04/2024;29/04/2024;Brasil;BrasÃ­lia;;Cancelled;Credit Card;WH-SCL-05;1000;2640;john.d@yahoo.com;250
ORD-000274;PROD-001;f;Laptop Pro 15;Industrial;Andean Freight Co.;25900;120925;31319575;BRL;12/06/2022;12/12/2022;Brasil;Rio de Janeiro;;Pending;Cash;WH-MED-02;3800;2380;carlos.r@company.co;300
ORD-000275;PRD-0038;t;Coffee Maker 12cup;Personal Care;Fastship Colombia;18600;75122;13972692;USD;5/10/2023;31/10/2023;Peru;Lima;;Pending;PayPal;WH-MED-02;1900;1340;carlos.r@gmail.com;300
ORD-000276;PRD-0006;t;Mechanical Keyboard;Unknown;Global Cargo Ltda;4500;10216;459720;USD;29/01/2023;23/03/2023;Brasil;BrasÃ­lia;;Returned;Credit Card;WH-MED-02;700;1130;maria.g@company.co;220
ORD-000277;PRD-0016;t;Coffee Maker 12cup;Apparel;Logistics Pro S.A.;23000;83516;19208680;BRL;6/10/2024;;Chile;ConcepciÃ³n;;Delivered;PayPal;WH-BOG-01;2500;2630;john.d@company.co;270
ORD-000278;PRD-0037;t;Mechanical Keyboard;Food & Beverage;Global Cargo Ltda;49100;10093;4955663;MXN;22/11/2023;;Mexico;Mexico;;Returned;Bank Transfer;WH-BOG-01;3600;1830;;430
ORD-000279;PRD-0039;t;Bluetooth Speaker;Industrial;Logistics Pro S.A.;300;112588;337764;USD;15/07/2023;11/08/2023;Brasil;BrasÃ­lia;;Returned;Cash;WH-LIM-04;3500;2040;maria.g@company.co;300
ORD-000280;PRD-0043;t;Coffee Maker 12cup;Apparel;Global Cargo Ltda;8000;132305;10584400;MXN;2/01/2023;10/01/2023;Peru;Arequipa;;Delivered;Credit Card;WH-MED-02;200;3880;maria.g@yahoo.com;180
ORD-000281;PRD-0023;t;Laptop Pro 15;Electronics;Andean Freight Co.;38300;208711;79936313;BRL;4/03/2024;1/05/2024;Peru;Cusco;;Pending;PayPal;Unknown;900;2250;ana.m@outlook.com;360
ORD-000282;PRD-0028;t;Coffee Maker 12cup;Apparel;Fastship Colombia;18700;6172;1154164;USD;9/10/2022;3/12/2022;Colombia;Calle 787;;Returned;Credit Card;WH-SCL-05;600;2310;luis.p@outlook.com;220
ORD-000283;PRD-0022;t;Coffee Maker 12cup;Personal Care;Global Cargo Ltda;5500;198630;10924650;USD;4/02/2022;13/02/2022;Chile;ValparaÃ­so;;Returned;Bank Transfer;WH-LIM-04;1300;540;luis.p@outlook.com;380
ORD-000284;PRD-0001;t;Office Chair Ergonomic;Apparel;Pacific Trade Sas;12800;33674;4310272;USD;7/03/2023;8/03/2023;Brasil;SÃ£o Paulo;;Delivered;Cash;WH-SCL-05;1300;1560;sofia.v@yahoo.com;200
ORD-000285;PRD-0004;t;Mechanical Keyboard;Food & Beverage;Andean Freight Co.;23300;172264;40137512;BRL;7/07/2023;3/09/2023;Mexico;Guadalajara;;Returned;Bank Transfer;WH-SCL-05;4300;1610;carlos.r@yahoo.com;480
ORD-000286;PRD-0037;t;Solar Panel 250W;Electronics;Unknown;17500;132305;23153375;BRL;30/05/2023;12/06/2023;Chile;ValparaÃ­so;;In Transit;Cash;WH-LIM-04;3200;70;maria.g@yahoo.com;310
ORD-000287;PRD-0036;t;Protein Powder 2kg;Food & Beverage;Pacific Trade Sas;25900;222505;57628795;USD;29/11/2023;5/12/2023;Chile;Santiago;;Delivered;Bank Transfer;WH-BOG-01;1400;400;luis.p@outlook.com;300
ORD-000288;PRD-0036;t;Mechanical Keyboard;Personal Care;Pacific Trade Sas;2400;33591;806184;COP;10/03/2022;9/09/2022;Brasil;Rio de Janeiro;;Delivered;Bank Transfer;Unknown;4400;340;ana.m@gmail.com;390
ORD-000289;PRD-0034;t;Bluetooth Speaker;Industrial;Pacific Trade Sas;42900;53930;23135970;USD;6/02/2023;13/03/2023;Chile;ConcepciÃ³n;;Delivered;PayPal;WH-MED-02;1500;200;carlos.r@yahoo.com;140
ORD-000290;PRD-0012;t;Laptop Pro 15;Apparel;Fastship Colombia;37800;248192;93816576;USD;25/02/2022;22/04/2022;Colombia;Cali;;Delivered;PayPal;WH-SCL-05;4100;2880;sofia.v@gmail.com;220
ORD-000291;PRD-0010;t;Bluetooth Speaker;Personal Care;Fastship Colombia;19500;11515;2245425;BRL;9/12/2023;25/01/2024;Chile;ValparaÃ­so;;Pending;Cash;WH-CAL-03;2500;160;maria.g@company.co;240
ORD-000292;PRD-0050;t;LED Strip 5m;Apparel;Pacific Trade Sas;13000;132558;17232540;COP;28/08/2024;1/10/2024;Mexico;Ciudad de MÃ©xico;;Delivered;PayPal;WH-MED-02;4300;630;sofia.v@yahoo.com;190
ORD-000293;PRD-0006;t;Protein Powder 2kg;Industrial;Global Cargo Ltda;11800;47145;5563110;USD;23/06/2022;13/08/2022;Chile;ConcepciÃ³n;;In Transit;Cash;WH-SCL-05;2200;2440;john.d@gmail.com;220
ORD-000294;PRD-0049;t;Industrial Drill;Electronics;Fastship Colombia;23900;151811;36282829;COP;5/10/2024;26/10/2024;Peru;Cusco;;Delivered;PayPal;WH-LIM-04;2700;2100;;150
ORD-000295;PRD-0016;t;Mechanical Keyboard;Food & Beverage;Pacific Trade Sas;25900;198125;51314375;USD;6/06/2022;14/06/2022;Chile;ConcepciÃ³n;;Returned;Credit Card;WH-LIM-04;1100;2020;john.d@outlook.com;380
ORD-000296;PRD-0034;t;Solar Panel 250W;Electronics;Andean Freight Co.;26600;195187;51919742;USD;1/12/2024;27/12/2024;Colombia;Cali;;In Transit;Bank Transfer;WH-CAL-03;3300;440;luis.p@yahoo.com;220
ORD-000297;PRD-0020;t;Solar Panel 250W;Apparel;Pacific Trade Sas;33100;166923;55251513;USD;5/11/2024;21/12/2024;Brasil;SÃ£o Paulo;;Pending;Bank Transfer;WH-SCL-05;4000;3120;luis.p@company.co;410
ORD-000298;PRD-0037;t;Safety Gloves L;Personal Care;Fastship Colombia;41400;242293;100309302;USD;15/04/2024;;Peru;Cusco;;Delivered;Bank Transfer;WH-MED-02;4300;2600;sofia.v@gmail.com;460
ORD-000299;PRD-0008;t;Wireless Headset;Electronics;Fastship Colombia;33900;94885;32166015;COP;31/01/2022;2/07/2022;Mexico;Monterrey;;Delivered;Bank Transfer;WH-MED-02;2000;3600;maria.g@company.co;300
ORD-000300;PRD-0025;t;Office Chair Ergonomic;Industrial;Fastship Colombia;2500;162247;4056175;USD;21/10/2023;2/11/2023;Mexico;Guadalajara;;Delivered;Bank Transfer;WH-LIM-04;2600;1800;ana.m@yahoo.com;140
ORD-000301;PRD-0031;t;Running Shoes M;Personal Care;Pacific Trade Sas;25900;50011;12952849;USD;29/09/2022;14/11/2022;Brasil;Rio de Janeiro;;Delivered;Bank Transfer;WH-MED-02;1100;2040;luis.p@outlook.com;240
ORD-000302;PRD-0005;t;LED Strip 5m;Apparel;Fastship Colombia;22100;51620;11408020;BRL;30/12/2024;29/01/2025;Chile;Santiago;;In Transit;Credit Card;WH-SCL-05;4100;3890;sofia.v@company.co;400
ORD-000303;PRD-0035;t;Safety Gloves L;Food & Beverage;Pacific Trade Sas;30200;231813;70007526;USD;4/04/2024;1/06/2024;Mexico;Ciudad de MÃ©xico;;Unknown;Credit Card;WH-MED-02;1100;3490;luis.p@company.co;160
ORD-000304;PRD-0012;t;Office Chair Ergonomic;Industrial;Pacific Trade Sas;31200;238295;74348040;MXN;3/11/2022;;Peru;Cusco;;Pending;Cash;WH-SCL-05;4200;2500;carlos.r@company.co;320
ORD-000305;PRD-0035;t;LED Strip 5m;Industrial;Logistics Pro S.A.;25300;228872;57904616;COP;23/09/2022;25/10/2022;Chile;ConcepciÃ³n;;Delivered;Bank Transfer;WH-BOG-01;2500;2740;carlos.r@yahoo.com;240
ORD-000306;PRD-0034;t;Running Shoes M;Personal Care;Fastship Colombia;42600;240138;102298788;MXN;9/04/2024;23/05/2024;Chile;ConcepciÃ³n;;Pending;Bank Transfer;WH-MED-02;4400;3970;ana.m@outlook.com;210
ORD-000307;PRD-0021;t;Laptop Pro 15;Food & Beverage;Fastship Colombia;42300;120564;50998572;MXN;29/04/2023;22/06/2023;Peru;Arequipa;;Pending;Bank Transfer;WH-MED-02;3400;1790;;450
ORD-000308;PRD-0050;t;Office Chair Ergonomic;Personal Care;Pacific Trade Sas;38800;211253;81966164;MXN;3/04/2024;25/04/2024;Peru;Peru;;Cancelled;Cash;WH-LIM-04;4300;2930;john.d@outlook.com;460
ORD-000309;PRD-0028;t;Industrial Drill;Unknown;Global Cargo Ltda;33200;160841;53399212;USD;30/10/2023;31/10/2023;Peru;Lima;;Delivered;Cash;WH-LIM-04;3200;2760;sofia.v@company.co;400
ORD-000310;PRD-0048;t;Mechanical Keyboard;Electronics;Fastship Colombia;42900;210371;90249159;BRL;17/01/2022;13/02/2022;Mexico;Monterrey;;In Transit;PayPal;WH-LIM-04;2300;2990;ana.m@yahoo.com;230
ORD-000311;PRD-0050;t;LED Strip 5m;Apparel;Pacific Trade Sas;9000;196909;17721810;COP;1/03/2022;7/04/2022;Mexico;Ciudad de MÃ©xico;;Pending;Credit Card;WH-SCL-05;2100;980;maria.g@outlook.com;300
ORD-000312;PRD-0032;t;Safety Gloves L;Electronics;Global Cargo Ltda;6000;215223;12913380;COP;20/06/2024;6/07/2024;Peru;Arequipa;;Pending;Bank Transfer;WH-BOG-01;400;3530;luis.p@company.co;240
ORD-000313;PRD-0046;t;Industrial Drill;Personal Care;Logistics Pro S.A.;33100;80523;26653113;COP;7/03/2023;6/05/2023;Mexico;Ciudad de MÃ©xico;;Returned;Credit Card;WH-CAL-03;1300;3650;carlos.r@yahoo.com;150
ORD-000314;PRD-0028;t;LED Strip 5m;Industrial;Fastship Colombia;33800;132305;44719090;USD;27/04/2023;6/06/2023;Chile;ConcepciÃ³n;;Delivered;PayPal;WH-SCL-05;1900;3260;ana.m@outlook.com;280
ORD-000315;PRD_0045;f;Industrial Drill;Apparel;Andean Freight Co.;37000;184128;68127360;MXN;20/09/2022;12/11/2022;Mexico;Ciudad de MÃ©xico;;Pending;Cash;WH-MED-02;500;100;ana.m@gmail.com;300
ORD-000316;PRD-0004;t;Protein Powder 2kg;Personal Care;Andean Freight Co.;48400;216082;104583688;USD;31/03/2023;3/04/2023;Colombia;MedellÃ­n;;Cancelled;Cash;WH-SCL-05;2400;3780;maria.g@outlook.com;300
ORD-000317;PRD-0033;t;Office Chair Ergonomic;Electronics;Logistics Pro S.A.;21700;203178;44089626;COP;3/04/2022;;Peru;Cusco;;Cancelled;Cash;WH-CAL-03;1800;1600;carlos.r@company.co;240
ORD-000318;PRD-0017;t;Protein Powder 2kg;Unknown;Fastship Colombia;47300;205887;97384551;COP;11/10/2022;14/10/2022;Peru;Lima;;Returned;Unknown;WH-LIM-04;800;3000;luis.p@gmail.com;380
ORD-000319;PRD-0021;t;Safety Gloves L;Apparel;Andean Freight Co.;30700;151724;46579268;USD;11/02/2023;19/02/2023;Chile;ValparaÃ­so;;Delivered;PayPal;WH-LIM-04;1200;840;luis.p@outlook.com;280
ORD-000320;PRD-0033;t;Mechanical Keyboard;Personal Care;Pacific Trade Sas;24300;45368;11024424;MXN;5/04/2024;11/04/2024;Peru;Cusco;;Cancelled;Bank Transfer;WH-SCL-05;3100;170;john.d@gmail.com;120
ORD-000321;PRD-0012;t;Protein Powder 2kg;Personal Care;Global Cargo Ltda;33800;11769;3977922;MXN;10/02/2024;27/02/2024;Colombia;Cali;;Delivered;Cash;WH-CAL-03;4100;500;maria.g@outlook.com;350
ORD-000322;PRD-0017;t;Running Shoes M;Industrial;Logistics Pro S.A.;42500;62447;26539975;COP;23/02/2023;3/09/2023;Peru;Arequipa;;Pending;Credit Card;WH-BOG-01;1800;1050;sofia.v@gmail.com;420
ORD-000323;PRD-0031;t;Mechanical Keyboard;Personal Care;Pacific Trade Sas;46500;138013;64176045;MXN;27/04/2024;17/06/2024;Chile;ValparaÃ­so;;Returned;Bank Transfer;WH-SCL-05;3300;3570;john.d@outlook.com;150
ORD-000324;PRD-0044;t;Protein Powder 2kg;Electronics;Logistics Pro S.A.;38600;78940;30470840;COP;24/07/2022;17/08/2022;Peru;Lima;;Delivered;Cash;WH-SCL-05;2500;1100;luis.p@company.co;270
ORD-000325;PRD-0020;t;Industrial Drill;Food & Beverage;Unknown;49400;7708;3807752;MXN;13/06/2023;;Mexico;Guadalajara;;Cancelled;Cash;WH-LIM-04;1200;3050;ana.m@company.co;130
ORD-000326;PRD-0025;t;Solar Panel 250W;Apparel;Pacific Trade Sas;12000;188229;22587480;BRL;6/06/2023;18/07/2023;Mexico;Ciudad de MÃ©xico;;In Transit;PayPal;WH-LIM-04;600;1590;sofia.v@yahoo.com;320
ORD-000327;PRD-0005;t;Protein Powder 2kg;Personal Care;Fastship Colombia;2200;96960;2133120;MXN;27/10/2024;24/12/2024;Mexico;Ciudad de MÃ©xico;;In Transit;Credit Card;WH-LIM-04;3300;1380;sofia.v@outlook.com;180
ORD-000328;PRD-0005;t;Protein Powder 2kg;Personal Care;Global Cargo Ltda;25800;96806;24975948;COP;5/05/2022;6/05/2022;Mexico;Ciudad de MÃ©xico;;In Transit;Bank Transfer;WH-SCL-05;1700;810;ana.m@yahoo.com;160
ORD-000329;PRD-0001;t;Office Chair Ergonomic;Apparel;Logistics Pro S.A.;33900;197425;66927075;USD;2/01/2022;4/02/2022;Colombia;BogotÃ¡;;Returned;Cash;WH-BOG-01;1500;30;ana.m@outlook.com;490
ORD-000330;PRD-0049;t;Solar Panel 250W;Personal Care;Logistics Pro S.A.;25900;92830;24042970;MXN;16/02/2024;18/02/2024;Peru;Cusco;;Delivered;Unknown;WH-CAL-03;1500;2040;ana.m@outlook.com;110
ORD-000331;PRD-0028;t;Running Shoes M;Personal Care;Andean Freight Co.;27700;141655;39238435;BRL;29/05/2022;6/07/2022;Brasil;SÃ£o Paulo;;Delivered;Bank Transfer;WH-MED-02;2300;2090;ana.m@gmail.com;400
ORD-000332;PRD-0009;t;Office Chair Ergonomic;Electronics;Logistics Pro S.A.;40200;161423;64892046;BRL;10/10/2022;20/10/2022;Brasil;SÃ£o Paulo;;Pending;Cash;WH-SCL-05;3200;1740;;300
ORD-000333;PRD-0006;t;Mechanical Keyboard;Industrial;Global Cargo Ltda;22100;132305;29239405;USD;29/10/2024;14/12/2024;Brasil;BrasÃ­lia;;Cancelled;Bank Transfer;WH-MED-02;3100;2930;luis.p@yahoo.com;320
